_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name
2025-06-02T16:10:38,alice@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,YES,2025-08,2025-07,employee,-,salary,Engineering,Accounting,Low,a,g,Ploicy_B
2025-06-22T01:56:29,carol@company.com,Project Update,home.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,confidential,confidential,Engineering,Recruitment,High,a,h,Ploicy_B
2025-07-12T03:55:53,alice@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,NO,2025-09,2025-07,employee,salary,salary,Engineering,Recruitment,Low,a,g,policy_C
2025-07-16T05:31:07,bob@company.com,Project Update,home.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,contractor,salary,-,Engineering,Recruitment,Low,b,f,Ploicy_B
2025-06-14T13:57:17,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,intern,confidential,confidential,Finance,Accounting,Medium,c,h,Ploicy_B
2025-07-04T12:57:43,dave@company.com,Confidential Proposal,cv.pdf,dave@external.com,external.com,NO,2025-09,2025-07,intern,-,-,Engineering,Development,Low,b,f,policy_A
2025-07-26T21:49:03,carol@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,employee,confidential,salary,Engineering,Accounting,Low,b,h,policy_A
2025-07-26T07:39:21,alice@company.com,Project Update,report.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,intern,-,salary,Engineering,Recruitment,Critical,a,f,policy_C
2025-07-15T17:06:33,dave@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,YES,2025-10,2025-07,intern,confidential,salary,HR,Development,Medium,a,f,policy_C
2025-06-16T04:33:03,bob@company.com,Project Update,report.pdf,sara@client.com,client.com,NO,2025-12,2025-07,employee,-,confidential,Finance,Development,High,c,h,Ploicy_B
2025-07-17T02:36:56,alice@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,NO,2025-10,2025-07,employee,salary,salary,Finance,Recruitment,Low,a,f,policy_A
2025-06-03T06:49:08,dave@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,YES,2025-12,2025-07,employee,salary,-,HR,Accounting,Low,b,h,policy_C
2025-07-02T12:54:18,bob@company.com,Resignation Letter,-,sara@client.com,client.com,YES,2025-11,2025-07,employee,salary,salary,HR,Accounting,Low,c,h,policy_A
2025-07-09T17:16:56,bob@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,intern,-,salary,Engineering,Development,Critical,b,f,Ploicy_B
2025-06-16T23:29:18,carol@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,NO,2025-09,2025-07,intern,-,-,HR,Development,High,b,g,policy_C
2025-07-30T04:08:16,bob@company.com,Confidential Proposal,home.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,employee,confidential,confidential,HR,Recruitment,Critical,a,g,Ploicy_B
2025-07-15T02:47:40,dave@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,YES,2025-08,2025-07,intern,-,-,HR,Accounting,High,b,f,policy_C
2025-07-11T18:18:20,alice@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,confidential,-,HR,Accounting,Critical,b,g,policy_A
2025-06-19T01:26:55,dave@company.com,Quarterly Report,-,erin@partner.org,partner.org,YES,2025-10,2025-07,intern,-,-,Finance,Development,Low,b,g,policy_A
2025-06-07T09:23:29,bob@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,contractor,salary,salary,Finance,Accounting,Low,c,h,policy_C
2025-06-27T04:45:14,alice@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,-,salary,HR,Accounting,Critical,c,f,policy_A
2025-06-14T12:52:03,alice@company.com,Quarterly Report,-,dave@external.com,external.com,YES,2025-07,2025-07,employee,salary,salary,HR,Accounting,Medium,c,h,policy_C
2025-06-15T10:01:49,dave@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,intern,-,salary,HR,Development,Critical,b,g,policy_C
2025-06-23T13:16:11,alice@company.com,Project Update,contract.pdf,dave@external.com,external.com,YES,2025-08,2025-07,employee,confidential,confidential,HR,Accounting,Medium,c,g,policy_C
2025-07-28T21:40:39,dave@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,YES,2025-12,2025-07,intern,-,confidential,Engineering,Recruitment,Low,b,f,policy_C
2025-07-12T01:14:28,alice@company.com,Project Update,report.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,salary,confidential,HR,Recruitment,Critical,c,h,Ploicy_B
2025-06-18T02:57:09,carol@company.com,Confidential Proposal,org.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,contractor,confidential,confidential,HR,Accounting,High,a,f,policy_A
2025-07-14T01:17:18,dave@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,NO,2025-07,2025-07,intern,confidential,-,Finance,Development,Medium,c,g,Ploicy_B
2025-07-15T17:23:02,carol@company.com,Project Update,contract.pdf,sara@client.com,client.com,YES,2025-09,2025-07,employee,salary,-,Finance,Recruitment,Low,a,f,policy_A
2025-06-19T23:07:40,alice@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,YES,2025-12,2025-07,contractor,-,salary,HR,Development,Critical,b,g,policy_A
2025-07-30T12:39:21,carol@company.com,Project Update,cv.pdf,dave@external.com,external.com,YES,2025-09,2025-07,intern,-,confidential,HR,Recruitment,Medium,a,g,policy_C
2025-06-23T02:06:21,dave@company.com,Project Update,-,sara@client.com,client.com,YES,2025-10,2025-07,intern,confidential,confidential,Engineering,Development,Medium,a,g,Ploicy_B
2025-07-20T23:41:42,carol@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,salary,-,Finance,Accounting,Critical,a,g,policy_C
2025-07-04T22:48:16,carol@company.com,Confidential Proposal,contract.pdf,sara@client.com,client.com,NO,2025-10,2025-07,employee,-,-,HR,Development,Medium,a,g,Ploicy_B
2025-07-21T14:08:01,dave@company.com,Project Update,contract.pdf,sara@client.com,client.com,NO,2025-12,2025-07,employee,-,-,Finance,Development,Medium,a,f,policy_A
2025-07-06T09:09:27,alice@company.com,Project Update,report.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,contractor,salary,confidential,Engineering,Development,Critical,b,f,Ploicy_B
2025-06-20T07:19:50,bob@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,YES,2025-09,2025-07,intern,salary,-,Engineering,Recruitment,High,a,f,policy_A
2025-07-13T07:05:41,dave@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,contractor,salary,confidential,HR,Recruitment,Critical,c,g,Ploicy_B
2025-07-12T03:40:57,dave@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-11,2025-07,employee,salary,-,Finance,Accounting,Medium,c,h,policy_A
2025-06-30T21:45:51,dave@company.com,Quarterly Report,-,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,confidential,-,Engineering,Accounting,Medium,b,f,Ploicy_B
2025-06-24T20:34:09,carol@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-08,2025-07,contractor,-,confidential,Engineering,Development,Medium,b,f,policy_A
2025-07-19T09:31:28,carol@company.com,Quarterly Report,-,sara@client.com,client.com,NO,2025-10,2025-07,employee,salary,confidential,Finance,Recruitment,Low,a,g,policy_C
2025-06-14T11:05:30,alice@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,employee,confidential,-,Finance,Accounting,Critical,c,h,Ploicy_B
2025-07-19T16:32:16,carol@company.com,Confidential Proposal,home.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,intern,salary,salary,Engineering,Accounting,Medium,a,f,policy_A
2025-06-01T22:33:44,alice@company.com,Project Update,org.pdf,dave@external.com,external.com,YES,2025-10,2025-07,contractor,-,salary,HR,Accounting,High,a,g,policy_A
2025-06-24T00:22:18,dave@company.com,Quarterly Report,-,sara@client.com,client.com,YES,2025-09,2025-07,intern,-,confidential,Finance,Accounting,Low,c,h,policy_C
2025-07-27T05:35:33,bob@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,employee,confidential,salary,Engineering,Recruitment,Low,b,f,policy_A
2025-07-22T23:13:11,dave@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,YES,2025-11,2025-07,employee,confidential,-,Engineering,Recruitment,Critical,a,g,policy_C
2025-07-26T03:36:41,carol@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,NO,2025-10,2025-07,contractor,-,confidential,HR,Development,Critical,b,f,Ploicy_B
2025-06-14T09:40:14,carol@company.com,Project Update,report.pdf,sara@client.com,client.com,YES,2025-10,2025-07,intern,confidential,-,Engineering,Recruitment,Low,a,g,Ploicy_B
2025-07-10T02:01:13,bob@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,-,salary,Engineering,Development,High,a,g,Ploicy_B
2025-07-19T13:37:06,carol@company.com,Project Update,contract.pdf,sara@client.com,client.com,NO,2025-10,2025-07,employee,confidential,confidential,Finance,Recruitment,Critical,a,g,policy_C
2025-07-11T14:00:56,carol@company.com,Resignation Letter,report.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,intern,confidential,-,Finance,Recruitment,High,c,h,policy_C
2025-06-14T21:24:59,bob@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,employee,confidential,confidential,Engineering,Development,Medium,a,f,policy_A
2025-06-20T01:45:49,carol@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-08,2025-07,contractor,confidential,confidential,Engineering,Development,Medium,c,f,policy_A
2025-06-19T18:21:43,dave@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,YES,2025-09,2025-07,intern,salary,-,HR,Accounting,Low,a,g,policy_A
2025-06-08T23:46:24,carol@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,employee,-,salary,Engineering,Recruitment,High,b,g,policy_C
2025-07-05T15:36:37,carol@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,NO,2025-12,2025-07,employee,salary,salary,Finance,Accounting,Critical,a,g,Ploicy_B
2025-07-13T03:37:30,dave@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,employee,salary,confidential,HR,Accounting,High,a,g,Ploicy_B
2025-07-05T21:41:25,dave@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,employee,-,-,Engineering,Development,Medium,c,h,policy_C
2025-07-22T23:56:15,carol@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,YES,2025-11,2025-07,contractor,-,-,HR,Recruitment,Critical,a,f,policy_A
2025-06-29T05:42:59,bob@company.com,Project Update,org.pdf,dave@external.com,external.com,NO,2025-09,2025-07,contractor,-,salary,Engineering,Recruitment,High,a,f,policy_C
2025-07-20T18:23:49,dave@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,NO,2025-09,2025-07,employee,-,confidential,HR,Accounting,High,b,g,Ploicy_B
2025-07-07T07:53:58,bob@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,salary,salary,Engineering,Recruitment,High,b,f,policy_A
2025-07-06T18:06:20,bob@company.com,Project Update,cv.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,intern,confidential,-,HR,Accounting,Medium,a,f,policy_C
2025-06-18T01:27:40,bob@company.com,Project Update,-,sara@client.com,client.com,NO,2025-12,2025-07,contractor,confidential,-,HR,Recruitment,High,a,g,policy_C
2025-07-04T06:57:56,carol@company.com,Project Update,home.pdf,dave@external.com,external.com,NO,2025-12,2025-07,employee,-,confidential,HR,Accounting,Low,c,g,policy_C
2025-07-05T09:10:43,dave@company.com,Resignation Letter,home.pdf,dave@external.com,external.com,YES,2025-08,2025-07,intern,confidential,confidential,Engineering,Accounting,Critical,a,f,policy_A
2025-06-24T10:39:17,bob@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,intern,confidential,confidential,Finance,Development,High,c,g,Ploicy_B
2025-06-08T02:37:30,carol@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,salary,-,Finance,Recruitment,High,b,f,policy_C
2025-07-12T23:25:50,carol@company.com,Resignation Letter,report.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,salary,salary,HR,Recruitment,Medium,c,f,policy_C
2025-06-15T22:11:27,bob@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,confidential,confidential,Finance,Recruitment,High,b,g,policy_C
2025-08-01T05:15:18,alice@company.com,Confidential Proposal,-,erin@partner.org,partner.org,NO,2025-12,2025-07,employee,salary,confidential,Finance,Development,Medium,c,f,policy_A
2025-07-17T17:22:18,dave@company.com,Resignation Letter,cv.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,employee,-,-,Finance,Accounting,Critical,c,g,policy_C
2025-07-23T11:09:46,carol@company.com,Project Update,home.pdf,sara@client.com,client.com,YES,2025-12,2025-07,intern,-,confidential,Engineering,Recruitment,Medium,b,g,policy_A
2025-07-17T04:03:19,dave@company.com,Project Update,home.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,intern,salary,salary,HR,Development,Medium,c,f,Ploicy_B
2025-07-09T03:25:25,carol@company.com,Resignation Letter,contract.pdf,sara@client.com,client.com,NO,2025-07,2025-07,contractor,confidential,confidential,Engineering,Recruitment,Medium,b,h,policy_A
2025-06-08T18:50:39,carol@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-10,2025-07,contractor,confidential,salary,Finance,Recruitment,High,a,g,policy_A
2025-06-17T09:08:14,alice@company.com,Quarterly Report,-,dave@external.com,external.com,NO,2025-10,2025-07,contractor,salary,-,HR,Recruitment,Medium,c,h,policy_A
2025-06-21T19:45:14,bob@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-11,2025-07,contractor,confidential,salary,Engineering,Development,High,b,f,Ploicy_B
2025-07-18T18:35:35,alice@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-08,2025-07,employee,-,-,HR,Recruitment,Low,c,f,Ploicy_B
2025-07-06T01:38:47,alice@company.com,Project Update,org.pdf,dave@external.com,external.com,YES,2025-09,2025-07,employee,salary,-,HR,Recruitment,High,a,g,policy_A
2025-06-14T16:04:54,dave@company.com,Quarterly Report,-,dave@external.com,external.com,YES,2025-11,2025-07,intern,salary,confidential,Engineering,Development,Medium,b,h,policy_C
2025-06-26T18:15:45,dave@company.com,Project Update,org.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,employee,confidential,salary,HR,Development,Critical,b,h,policy_C
2025-06-02T08:42:04,carol@company.com,Quarterly Report,-,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,-,confidential,HR,Recruitment,Low,a,h,policy_C
2025-06-16T12:12:18,carol@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,YES,2025-10,2025-07,contractor,-,confidential,Finance,Development,High,a,g,policy_A
2025-06-11T01:01:34,dave@company.com,Resignation Letter,-,sara@client.com,client.com,NO,2025-07,2025-07,employee,salary,-,Engineering,Recruitment,Medium,c,g,Ploicy_B
2025-07-17T13:21:48,alice@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,YES,2025-08,2025-07,intern,-,confidential,HR,Recruitment,Medium,a,h,policy_C
2025-06-27T13:04:20,alice@company.com,Quarterly Report,-,john@vendor.org,vendor.org,YES,2025-11,2025-07,employee,-,salary,HR,Accounting,High,c,f,policy_A
2025-07-23T03:44:48,bob@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,YES,2025-09,2025-07,intern,-,salary,Engineering,Development,Medium,b,f,policy_C
2025-06-24T12:51:38,bob@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,employee,salary,salary,Finance,Recruitment,High,c,f,policy_A
2025-06-06T02:36:54,alice@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-10,2025-07,contractor,-,salary,HR,Recruitment,Low,a,h,policy_A
2025-07-18T17:46:10,dave@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,intern,salary,-,HR,Development,Low,c,h,Ploicy_B
2025-06-16T11:44:24,bob@company.com,Quarterly Report,report.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,employee,confidential,confidential,HR,Accounting,Low,c,f,policy_A
2025-06-30T04:55:40,carol@company.com,Quarterly Report,-,john@vendor.org,vendor.org,NO,2025-09,2025-07,employee,salary,confidential,HR,Accounting,Medium,a,f,Ploicy_B
2025-07-20T00:59:45,bob@company.com,Project Update,home.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,contractor,salary,confidential,HR,Development,Critical,a,f,Ploicy_B
2025-06-19T16:52:07,bob@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,NO,2025-07,2025-07,contractor,-,salary,Engineering,Development,High,c,g,Ploicy_B
2025-06-22T04:11:07,alice@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,intern,-,-,HR,Accounting,Critical,a,h,policy_C
2025-07-20T01:43:24,alice@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-09,2025-07,intern,salary,confidential,HR,Accounting,Critical,b,h,Ploicy_B
2025-07-29T23:55:26,bob@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,contractor,confidential,-,HR,Development,High,c,g,Ploicy_B
2025-07-10T11:27:11,alice@company.com,Project Update,report.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,employee,confidential,confidential,Finance,Recruitment,Medium,c,h,policy_C
2025-07-01T08:59:58,alice@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,-,-,HR,Development,Low,b,f,Ploicy_B
2025-06-14T18:00:46,dave@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,YES,2025-07,2025-07,intern,confidential,-,Finance,Recruitment,Low,b,g,Ploicy_B
2025-06-09T15:15:35,dave@company.com,Resignation Letter,-,erin@partner.org,partner.org,YES,2025-08,2025-07,contractor,confidential,-,Engineering,Accounting,High,b,h,policy_A
2025-06-24T14:41:25,bob@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,NO,2025-10,2025-07,intern,salary,salary,Engineering,Development,Low,b,h,policy_A
2025-07-29T14:06:35,dave@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,confidential,-,Finance,Accounting,Medium,c,h,policy_A
2025-07-11T01:41:17,dave@company.com,Project Update,org.pdf,sara@client.com,client.com,NO,2025-07,2025-07,intern,confidential,confidential,Engineering,Development,Low,c,f,Ploicy_B
2025-06-03T11:47:49,dave@company.com,Project Update,report.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,salary,confidential,Engineering,Development,Low,c,f,policy_C
2025-06-25T08:01:11,alice@company.com,Quarterly Report,-,dave@external.com,external.com,NO,2025-12,2025-07,employee,salary,confidential,Finance,Accounting,Critical,a,h,Ploicy_B
2025-07-20T09:24:46,carol@company.com,Project Update,cv.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,-,salary,HR,Recruitment,Medium,b,f,policy_A
2025-06-19T19:29:14,dave@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,intern,salary,-,Finance,Accounting,Medium,c,g,policy_C
2025-07-29T10:06:08,dave@company.com,Resignation Letter,cv.pdf,dave@external.com,external.com,NO,2025-08,2025-07,employee,confidential,confidential,HR,Development,Critical,b,f,Ploicy_B
2025-06-17T05:55:53,bob@company.com,Project Update,-,dave@external.com,external.com,YES,2025-10,2025-07,employee,confidential,salary,HR,Accounting,High,a,h,policy_C
2025-07-25T16:01:31,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,NO,2025-09,2025-07,employee,confidential,-,Engineering,Recruitment,Critical,c,g,policy_A
2025-07-18T08:16:01,carol@company.com,Project Update,contract.pdf,dave@external.com,external.com,YES,2025-12,2025-07,intern,-,confidential,Finance,Accounting,Low,b,f,policy_C
2025-06-29T14:04:55,dave@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,salary,salary,Finance,Development,Critical,b,g,policy_A
2025-06-08T01:41:45,alice@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,YES,2025-12,2025-07,employee,-,salary,HR,Development,Critical,a,g,policy_A
2025-06-11T08:40:18,bob@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,NO,2025-10,2025-07,intern,-,salary,HR,Recruitment,Low,b,h,Ploicy_B
2025-06-29T15:59:33,alice@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,employee,-,-,HR,Accounting,High,b,h,policy_C
2025-06-25T07:15:27,alice@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,intern,confidential,confidential,HR,Development,Critical,b,g,policy_A
2025-06-29T00:53:48,carol@company.com,Project Update,-,sara@client.com,client.com,NO,2025-12,2025-07,contractor,-,confidential,Engineering,Accounting,Critical,c,h,policy_C
2025-06-14T15:56:34,alice@company.com,Resignation Letter,-,john@vendor.org,vendor.org,YES,2025-12,2025-07,intern,-,salary,Finance,Recruitment,Low,a,h,Ploicy_B
2025-06-15T19:22:23,dave@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,intern,salary,confidential,Finance,Recruitment,Low,b,h,policy_C
2025-07-15T15:20:04,alice@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,salary,-,Finance,Development,Medium,b,g,policy_A
2025-06-11T11:12:20,bob@company.com,Project Update,report.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,employee,confidential,confidential,HR,Development,Low,a,g,policy_A
2025-07-01T05:09:45,alice@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,employee,confidential,salary,Finance,Accounting,High,b,g,policy_C
2025-07-13T12:50:22,carol@company.com,Resignation Letter,-,dave@external.com,external.com,YES,2025-12,2025-07,contractor,-,confidential,HR,Development,Low,b,g,policy_A
2025-07-19T18:16:27,alice@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,YES,2025-11,2025-07,employee,salary,salary,Finance,Recruitment,Low,c,h,policy_A
2025-06-26T02:47:02,bob@company.com,Resignation Letter,contract.pdf,sara@client.com,client.com,YES,2025-10,2025-07,intern,-,-,Finance,Accounting,Low,c,g,policy_A
2025-07-26T01:55:36,alice@company.com,Resignation Letter,-,dave@external.com,external.com,NO,2025-08,2025-07,intern,-,salary,HR,Recruitment,Critical,c,h,Ploicy_B
2025-07-04T08:55:10,bob@company.com,Confidential Proposal,home.pdf,dave@external.com,external.com,NO,2025-12,2025-07,employee,salary,confidential,Finance,Accounting,Medium,c,g,policy_C
2025-06-12T00:55:22,carol@company.com,Quarterly Report,-,sara@client.com,client.com,NO,2025-10,2025-07,intern,confidential,salary,HR,Development,Medium,b,g,Ploicy_B
2025-07-08T00:09:16,bob@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,NO,2025-09,2025-07,employee,-,confidential,HR,Development,Critical,a,f,policy_A
2025-07-14T08:30:14,carol@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,salary,salary,Engineering,Recruitment,Critical,b,g,policy_C
2025-08-01T05:37:36,alice@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T14:34:17,dave@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,YES,2025-09,2025-07,intern,salary,confidential,HR,Development,Critical,c,g,policy_C
2025-06-19T07:14:43,carol@company.com,Confidential Proposal,home.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,-,-,HR,Recruitment,Critical,b,g,policy_A
2025-06-03T08:15:42,alice@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,employee,confidential,salary,HR,Accounting,Low,c,g,policy_A
2025-08-01T01:56:50,bob@company.com,Resignation Letter,report.pdf,sara@client.com,client.com,YES,2025-09,2025-07,intern,confidential,-,Engineering,Accounting,Medium,c,h,Ploicy_B
2025-07-18T10:29:00,alice@company.com,Confidential Proposal,report.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,contractor,confidential,salary,Finance,Accounting,Critical,c,g,Ploicy_B
2025-07-11T22:19:14,bob@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,contractor,-,salary,HR,Accounting,Low,b,h,policy_A
2025-07-06T19:29:21,carol@company.com,Project Update,report.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,contractor,salary,salary,Engineering,Accounting,Medium,b,g,policy_A
2025-07-02T15:58:14,carol@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,-,confidential,Finance,Development,Critical,c,g,policy_C
2025-06-05T00:35:52,bob@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,intern,salary,confidential,HR,Accounting,Low,c,f,policy_C
2025-06-20T20:25:23,alice@company.com,Project Update,-,erin@partner.org,partner.org,YES,2025-08,2025-07,employee,-,salary,Finance,Accounting,Medium,a,f,Ploicy_B
2025-06-08T09:45:04,alice@company.com,Confidential Proposal,-,sara@client.com,client.com,YES,2025-12,2025-07,employee,confidential,confidential,Engineering,Accounting,High,b,g,policy_A
2025-06-14T19:45:50,bob@company.com,Project Update,-,erin@partner.org,partner.org,YES,2025-12,2025-07,contractor,-,salary,Engineering,Accounting,High,a,g,Ploicy_B
2025-07-24T03:33:55,bob@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-11,2025-07,employee,salary,salary,Finance,Recruitment,Low,b,g,policy_A
2025-06-20T17:08:55,carol@company.com,Resignation Letter,report.pdf,dave@external.com,external.com,NO,2025-09,2025-07,employee,salary,confidential,Engineering,Recruitment,High,c,h,Ploicy_B
2025-07-21T09:17:34,alice@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,intern,-,salary,Finance,Recruitment,Medium,a,g,Ploicy_B
2025-06-14T20:07:24,carol@company.com,Project Update,cv.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,employee,confidential,confidential,HR,Accounting,Low,c,f,policy_C
2025-07-09T21:21:40,carol@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,contractor,-,salary,HR,Development,Low,a,f,Ploicy_B
2025-06-15T22:05:46,carol@company.com,Project Update,cv.pdf,dave@external.com,external.com,NO,2025-07,2025-07,intern,confidential,-,HR,Recruitment,Medium,b,g,policy_A
2025-06-06T03:38:20,carol@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,NO,2025-07,2025-07,employee,-,salary,Finance,Recruitment,Critical,c,h,Ploicy_B
2025-07-28T02:31:44,alice@company.com,Resignation Letter,contract.pdf,sara@client.com,client.com,YES,2025-07,2025-07,employee,salary,confidential,HR,Recruitment,Low,a,h,policy_A
2025-06-30T22:08:39,alice@company.com,Project Update,-,john@vendor.org,vendor.org,YES,2025-08,2025-07,intern,-,-,Engineering,Accounting,Low,b,g,policy_C
