_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name
2025-06-16T08:24:12.281009,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-298,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280986,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-299,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281010,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-300,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280987,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-301,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281011,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-302,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280988,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-303,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281012,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-304,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280989,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-305,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281013,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-306,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280990,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-307,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281014,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-308,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280991,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-309,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281015,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-310,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280992,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-311,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281016,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-312,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280993,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-313,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281017,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-314,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280994,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-315,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281018,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-316,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280995,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-317,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281019,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-318,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280996,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-319,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281020,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-320,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.280997,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-321,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281021,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-322,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.280998,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-323,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281022,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-324,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.280999,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-325,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281023,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-326,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281000,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-327,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281024,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-328,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281001,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-329,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281025,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-330,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281002,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-331,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281026,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-332,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281003,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-333,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281027,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-334,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281004,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-335,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281028,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-336,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281005,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-337,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281029,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-338,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281006,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-339,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281030,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-340,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281007,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-341,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281031,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-342,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281008,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-343,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281032,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-344,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281009,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-345,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281033,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-346,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281010,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-347,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281034,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-348,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281011,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-349,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281035,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-350,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281012,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-351,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281036,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-352,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281013,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-353,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281037,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-354,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281014,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-355,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281038,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-356,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281015,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-357,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281039,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-358,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281016,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-359,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281040,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-360,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281017,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-361,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281041,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-362,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281018,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-363,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281042,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-364,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281019,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-365,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281043,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-366,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281020,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-367,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281044,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-368,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281021,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-369,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281045,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-370,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281022,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-371,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281046,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-372,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281023,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-373,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281047,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-374,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281024,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-375,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281048,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-376,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281025,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-377,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281049,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-378,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281026,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-379,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281050,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-380,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281027,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-381,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281051,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-382,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281028,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-383,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281052,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-384,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281029,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-385,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281053,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-386,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281030,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-387,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281054,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-388,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281031,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-389,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281055,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-390,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281032,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-391,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281056,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-392,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281033,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-393,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281057,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-394,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281034,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-395,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281058,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-396,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281035,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-397,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281059,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-398,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281036,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-399,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281060,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-400,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281037,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-401,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281061,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-402,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281038,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-403,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281062,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-404,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281039,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-405,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281063,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-406,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281040,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-407,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281064,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-408,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281041,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-409,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281065,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-410,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281042,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-411,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281066,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-412,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281043,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-413,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281067,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-414,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281044,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-415,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281068,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-416,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281045,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-417,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281069,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-418,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281046,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-419,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281070,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-420,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281047,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-421,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281071,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-422,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281048,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-423,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281072,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-424,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281049,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-425,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281073,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-426,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281050,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-427,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281074,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-428,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281051,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-429,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281075,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-430,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281052,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-431,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281076,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-432,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281053,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-433,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281077,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-434,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281054,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-435,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281078,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-436,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281055,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-437,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-16T08:24:12.281079,bob@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-438,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-17T08:24:12.281056,carol@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-439,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-16T08:24:12.281080,bob@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-440,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
2025-06-17T08:24:12.281057,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-441,2025-06,contractor,confidential,confidential,Finance,Accounting,Low,c,h,policy_A
2025-06-16T08:24:12.281081,bob@company.com,Confidential Proposal,cv.pdf,erin@partner.org,partner.org,YES,2025-442,2025-06,contractor,salary,salary,Engineering,Accounting,Critical,a,f,policy_A
2025-06-17T08:24:12.281058,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-443,2025-06,employee,-,-,Engineering,Recruitment,Critical,b,g,policy_A
